categories;product_parent_id;product_code;product_name;price_value;product_vendor_id;price_currency_id;product_published
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064740;"""10.1"""" ASUS Eee PC 1015BX__C60 | 2Gb | 320Gb | no ODD | HD 6290 | Wi-Fi | BT | Cam | W7St | Black""";2767905;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40068990;"""10.1"""" ASUS Eee PC 1025C__N2600/2Gb/320Gb/No ODD/Intel GMA3600/WIFI/BT/Cam/W7St//белый""";2196750;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064515;10.1” Acer Aspire One D270-268ws (Dual Core N2600/500Gb/2Gb/NO_DVD/Intel GMA 3600/WiFi 802.11g/NO_BT/WebCam 1.3MPix/1.41 kg/W7St/белый);2548230;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40067785;11.6” Acer Aspire V5-171-323a4G50ass (Core i3-2377M/500GB/4GB/Intel HD Graphics 3000/WiFi 802.11n/BT/WebCam 1.3MPix/1.38kg/W7HB64RU/серый);4384713;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060906;"""10.1"""" Acer Aspire One D270-268kk N2600B/2Gb/320Gb/No ODD/Integr/WIFI 802.11n/NO_BT/Cam 0.3M/W7ST 32/ черный""";2521869;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066626;"""17.3"""" HP ProBook 4740s__i5-2450M/6Gb/750Gb/Blu Ray/HD 7650 2Gb/WIFI/BT/Cam/W7PRO64/серебро""";10096263;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066642;"""17.3"""" HP ProBook 4740s__i3-2370M/4Gb/320Gb/DVD-SMulti/AMD 7570 1GB/WIFI/BT/Cam/W7PRO64/серебро""";8663982;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066643;"""17.3"""" HP ProBook 4740s__i5-2450M/4Gb/500Gb/DVD-SMulti/AMD 7570 1GB/WIFI/BT/Cam/W7PRO64/серебро""";9340581;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066627;"""13.3"""" HP ProBook 4340s__i3-2370M/2Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/Linux/серебро""";6405723;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066628;"""13.3"""" HP ProBook 4340s__i3-2370M/4Gb/500Gb/DVD-SMulti/AMD 7570 1GB/WIFI/BT/Cam/Linux/серебро""";7433802;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066630;"""13.3"""" HP ProBook 4340s__i5-2450M/6Gb/500Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серебро""";8989101;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061949;"""15.6"""" HP ProBook 4530s__i3-2350M/2Gb/320Gb/DVD±RW/Intel HD3000/WIFI/BT/Cam/Linux/металл""";6212409;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40063010;"""15.6"""" HP ProBook 4530s__i3-2350M/4Gb/750Gb/DVD±RW/ATI 6490 1Gb/WIFI/BT/Cam/W7HP/металл""";7337145;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40063007;"""15.6"""" HP ProBook 4530s__i3-2350M/4Gb/500Gb/DVD±RW/Intel HD3000/WIFI/BT/Cam/W7HB/металл""";5339799;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40063009;"""15.6"""" HP ProBook 4530s__i3-2350M/4Gb/500Gb/DVD±RW/ATI 6490 1Gb/WIFI/BT/Cam/W7PRO64/металл""";7881939;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066246;"""13.3"""" HP ProBook 6360b__i5-2520M/4Gb/320Gb/DVD±RW/Intel HD3000/WIFI/BT/Cam/W7PRO64/металл""";10219281;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064485;"""13.3"""" HP ProBook 6360b__i5-2450M/4Gb/320Gb/DVD±RW/Integr/WIFI/BT/Cam/W7PRO64/черный""";8989101;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066613;"""14.0"""" HP ProBook 6460b__i3-2350M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серый""";7495311;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066615;"""14.0"""" HP ProBook 6460b__i5-2450M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серый""";9112119;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066616;"""15.6"""" HP ProBook 6570b__i5-3320M/4Gb/500Gb/DVD-SMulti/HD 4000/WIFI/BT/Cam/W7PRO64/серый""";11774580;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066618;"""15.6"""" HP ProBook 6570b__i5-3210M/4Gb/500Gb/DVD-SMulti/HD 4000/WIFI/BT/Cam/W7PRO64/серый""";10315938;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066646;"""15.6"""" HP ProBook 6570b__i3-2370M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серый""";8277354;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066648;"""15.6"""" HP ProBook 6570b__i5-3210M/4Gb/500Gb/DVD-SMulti/AMD 7570 1GB/WIFI/BT/Cam/W7PRO64/серый""";10061115;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066649;"""15.6"""" HP ProBook 6570b__i5-3210M/4Gb/500Gb/DVD-SMulti/HD 4000/WIFI/BT/Cam/W7PRO64/серый""";10887093;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066612;"""14.0"""" HP ProBook 6470b__i3-2370M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серый""";7530459;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066624;"""14.0"""" HP ProBook 6470b__i5-3210M/4Gb/500Gb/DVD-SMulti/HD 4000/WIFI/BT/Cam/W7PRO64/серый""";10096263;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066631;"""15.6"""" HP ProBook 4540s__i3-2370M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7HP64/серебро""";7442589;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066632;"""15.6"""" HP ProBook 4540s__i5-2450M/4Gb/750Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/Linux/серебро""";7047174;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066633;"""15.6"""" HP ProBook 4540s__i3-2370M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серебро""";7600755;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066634;"""15.6"""" HP ProBook 4540s__i5-2450M/4Gb/500Gb/DVD-SMulti/HD 7650 1Gb/WIFI/BT/Cam/W7PRO64/серебро""";8540964;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066639;"""15.6"""" HP ProBook 4540s__i3-2370M/2Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/Linux/серебро""";6273918;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066641;"""15.6"""" HP ProBook 4540s__i5-2450M/4Gb/750Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/серебро""";8716704;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066650;"""15.6"""" HP 655__E1-1200/2Gb/320Gb/DVD-SMulti/AMD 7310/WIFI/BT/Cam/Linux/серый""";3646605;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066756;"""15.6"""" HP 655__E2-1800/4Gb/500Gb/DVD-SMulti/AMD 7340/WIFI/BT/Cam/Linux/черный""";4191399;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40062987;"""15.6"""" HP 630__B960/2Gb/320Gb/DVD±RW/Integr/WIFI/BT/Cam/W7HBx64/черный""";5439153;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066760;"""15.6"""" HP 630__i3 2310M/4Gb/320Gb/DVD-SMulti/HD 3000/WIFI/BT/Cam/W7PRO64/чер/сер""";6845073;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066764;"""15.6"""" HP 650__B970/2Gb/320Gb/DVD-SMulti/Integr/WIFI/NO_BT/Cam/W7HBx64/черный""";4832850;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40067733;"""17.3"""" HP EliteBook 8770w__i7-3610QM/8Gb/750+SSD24G/BDCombo/NVQ 4000M 4Gb/WIFI/BT/Cam/W7PRO64/металл""";37204158;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065678;"""11.6"""" GIGABYTE T1125P0__i3-380UM/2Gb/320Gb/No ODD/NV 410M 1Gb/WIFI/BT/Cam/W7HP/черный""";9727209;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065679;"""11.6"""" GIGABYTE T1125PD__i3-380UM/2Gb/500Gb/DVD±RW/NV 410M 1Gb/WIFI/BT/Cam/W7HP/черный""";10957389;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065680;"""11.6"""" GIGABYTE T1125PD__i3-380UM/2Gb/320Gb/DVD±RW/NV 410M 1Gb/WIFI/BT/Cam/W7HP/черный""";10711353;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065681;"""11.6"""" GIGABYTE T1125PD__i5-470UM/4Gb/500Gb/DVD±RW/NV 410M 1Gb/WIFI/BT/Cam/W7HP/черный""";12416031;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065682;"""14.0"""" GIGABYTE M2432__i5-2520M/4Gb/750Gb/DVD±RW/HD 3000/WIFI/BT/Cam/W7HP/красный""";8663982;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065683;"""15.6"""" GIGABYTE P2532N__i7-2670QM/4Gb/500Gb/DVD±RW/GF 550M 2Gb/WIFI/BT/Cam/W7HP/черный""";12846594;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065687;"""15.6"""" GIGABYTE Q2532C__B950/2Gb/500Gb/DVD±RW/Integr/WIFI/BT/Cam/W7HB/черный""";5430366;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064100;"""13.3"""" Samsung 530U3B-A03__i5-2467/4Gb/500Gb/No ODD/Intel HD3000/WIFI/BT/Cam/W7HP/титан""";7820430;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061565;"""15.6"""" Samsung 300V5A-S1A__i3-2350M/4Gb/500Gb/DVD-SMulti/GT520 1Gb/WIFI/BT/Cam/W7HBx64/бел/ор.""";5439153;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40067902;"""13.1"""" SONY VAIO VPCZ23T9R__i7-2640M/8Gb/256GB SSD/No ODD/HD 3000/3G+WIFI/BT/Cam/W7PRO64/карбон""";17442195;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064768;"""15.6"""" Lenovo IdeaPad B570e__B820/2Gb/500Gb/DVD-SMulti/Integr/WIFI/NO_BT/Cam/W7HB/черный""";3188376;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065757;"""15.6"""" Lenovo IdeaPad B570__B950/2Gb/500Gb/DVD-SMulti/Integr/WIFI/NO_BT/Cam/W7HB/черный""";3708114;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065866;"""15.6"""" Lenovo IdeaPad B570__i3-2370M/4Gb/500Gb/DVD-SMulti/GT 410M 1Gb/WIFI/NO_BT/Cam/W7HB/черный""";4753767;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060998;"""14.0"""" Lenovo IdeaPad U400__i3-2330/4Gb/500Gb/DVD±RW/ATI 6470 1Gb/WIFI/BT/Cam/W7HP64/серый""";6752331;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061000;"""14.0"""" Lenovo IdeaPad U400__i3-2350M/4Gb/500Gb/DVD±RW/ATI 6470 1Gb/WIFI/BT/Cam/W7HP64/серый""";7451376;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064104;18.5” Acer Aspire Z1650 (Atom D2500/320Gb/2048Mb/nVidia ION2/DVDS-Multi/WiFi 802.11n/NO_BT/WebCam 0.3MPix/LCD/4.0 kg/Win7 HP32+MS Office St/corded kb&mouse/черный);4367139;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066276;23” Acer Aspire Z5771 (Core i5 2400s/500Gb/4096Mb/Intel HD Graphics/DVD-SMulti/WiFi 802.11n/BT/WebCam 1.3MPix/TVtuner/FullHD touch/11.0 kg/Win7 HP64+MSOffice St/wireless kb&mouse/серебро);8215845;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40066983;"""20"""" HP All-in-One 3420 Pro__G530/2Gb/500Gb/DVD±RW/Integr/WIFI/NO_BT/Cam/W7St/черный""";5228265;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40068749;"""21.5"""" HP All-in-One 6300 Pro__i3-3220/4Gb/1TB/No ODD/HD 4000/NO TV/WIFI//Cam/No Touch/DOS/черный""";8224632;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065914;"""23"""" HP TouchSmart 520-1200er__i3-2120/4Gb/500Gb/DVD-SMulti/HD 3000/WIFI/NO_BT/Cam/W7HP64/чер/сер""";8962740;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065932;"""20"""" HP Omni 120-1106er__i3-2120/4Gb/500Gb/DVD-SMulti/HD 3000/WIFI/NO_BT/Cam/DOS/чер/сер""";6642972;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065815;"""Платформа моноблока <> ALH 236 SB 23.6"""" LED. Intel H61. No CPU. No RAM. NO HDD. Intel GMA HD. DVD-RW. WiFi. No OS""";4375926;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40062449;Док станция Dell Port Replicator : EURO1 Advanced E-Port with 130W AC Adaptor without stand (Kit);1889205;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061715;"""18.5"""" Samsung S19B370B Dark-Red (1366x768. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый)""";1001718;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40043747;"""18.5"""" Samsung E1920N Black (1366x768. CCFL. D-sub. 5ms. TN. 170°/160°. 250 cd/m2. 50000:1. матовый)""";1028079;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40042927;"""19"""" Samsung E1920NR Black (1280x1024. CCFL. D-sub. 5ms. TN. 170°/160°. 250 cd/m2. 50000:1. матовый)""";1502577;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061778;"""23"""" Samsung S23B370B Dark-Red (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый)""";1880418;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40067848;"""23"""" Samsung T23B550EX Black (1920x1080. LED. D-sub+HDMI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. TV-tuner. колонки. матовый)""";3093024;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060770;"""23"""" Samsung S23B370H Dark-Red (1920x1080. LED. D-sub+HDMI. 2ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый)""";1897992;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058867;"""23"""" Samsung S23A950D Black (1920x1080. 3D. LED. DP+DVI+HDMI. 2ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. глянцевый)""";5140395;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40053557;"""27"""" Samsung C27A550U Black (1920x1080. LED. D-sub+HDMI. 2ms. TN. 170°/160°. 300 cd/m2. MEGA DCR. USB Hub. матовый)""";4314417;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40056868;"""27"""" Samsung S27A650D Black (1920x1080. LED. D-sub+DVI+DP. 8ms. PVA. 178°/178°. 250 cd/m2. 3000:1. PIVOT. матовый)""";4701045;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40064403;"""18.5"""" LG E1942C-BN Black (1366x768. LED. D-sub. 5ms. TN. 170°/160°. 200 cd/m2. 5M:1. матовый)""";878700;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40035872;"""18.5"""" LG W1943C-PF Black (1366x768. CCFL. D-sub. 5ms. TN. 90°/50°. 300 cd/m2. 30000:1. матовый)""";966570;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057101;"""21.5"""" LG E2251T-BN Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 5M:1. матовый)""";1485003;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40054062;"""21.5"""" LG IPS226V-PN Black (1920x1080. LED. D-sub+DVI+HDMI. 5ms. IPS. 178°/178°. 250 cd/m2. 5M:1. матовый)""";2021010;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40054077;"""22"""" LG E2210T-BN Black (1680x1050. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 5M:1. матовый)""";1678317;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057108;"""23"""" LG E2351T-BN Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 5M:1. матовый)""";1722252;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057249;"""18.5"""" Acer V193HQLAOb Black (1366x768. LED. D-sub. 5ms. TN. 170°/160°. 250 cd/m2. 12M:1. матовый)""";1001718;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40046630;"""19"""" Acer V193DOb Black (1280x1024. CCFL. D-sub. 5ms. TN. 160°/160°. 250 cd/m2. 50000:1. матовый)""";1485003;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057624;"""19"""" Acer V193WVCb Black (1440x900. CCFL. D-sub. 5ms. TN. 160°/160°. 300 cd/m2. 2000:1. матовый)""";1203819;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40046682;"""23"""" Acer V233HAObd Black (1920x1080. CCFL. D-sub+DVI. 5ms. TN. 160°/160°. 300 cd/m2. 80000:1. матовый)""";1581660;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057255;"""24"""" Acer S240HLbd Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 100M:1. матовый)""";1801335;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40027417;"""19"""" NEC EA191M Вlack (1280x1024. CCFL. D-sub+DVI. 20ms. PVA. 178°/178°. 250 cd/m2. 1500:1. PIVOT. колонки. матовый)""";3391782;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40054794;"""19"""" NEC EA192M Silver-white (1280x1024. LED. D-sub+DVI+DP. 5ms. TN. 170°/160°. 250 cd/m2. 1000:1. PIVOT. колонки. матовый)""";2126454;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058725;"""18.5"""" Benq G950A Black (1366x768. CCFL. D-sub. 5ms. TN. 90°/65°. 200 cd/m2. 50000:1. матовый)""";896274;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060965;"""24"""" Benq GL2450 Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 12M:1. матовый)""";1783761;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40054564;"""17"""" Philips 17S1SB/62 Black (1280x1024. CCFL. D-sub. 5ms. TN. 176°/170°. 250 cd/m2. 25000:1. матовый)""";1124736;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057522;"""21.5"""" Philips 221V2SB/62 Black (1920x1080. CCFL. D-sub. 5ms. TN. 176°/170°. 250 cd/m2. 300K:1. матовый)""";1414707;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40045489;"""23.6"""" Philips 241E1SB/01 Black (1920x1080. CCFL. D-sub+DVI. 5ms. TN. 176°/170°. 300 cd/m2. 25000:1. матовый)""";1792548;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058873;"""23.6"""" Philips 247E3LHSU/01 Black-Blue (1920x1080. LED. D-sub+HDMI. 2ms. TN. 170°/160°. 300 cd/m2. 20M:1. колонки. матовый)""";1862844;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057597;"""18.5"""" ViewSonic VA1931wa-LED Black (1366x768. LED. D-sub. 5ms. TN. 170°/160°. 250 cd/m2. 10M:1. матовый)""";1001718;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40061544;"""19"""" ViewSonic VA1948a-LED Black (1440x900. LED. D-sub. 5ms. TN. 170°/160°. 250 cd/m2. 10M:1. матовый)""";1159884;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40055373;"""21.5"""" ViewSonic VA2248-LED Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 10M:1. матовый)""";1344411;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057610;"""23"""" ViewSonic VP2365-LED Black (1920x1080. LED. D-sub+DVI. 6ms. e-IPS. 178°/178°. 250 cd/m2. 20M:1. PIVOT. USB Hub. матовый)""";2908497;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40053545;"""23.6"""" ViewSonic VX2453mh-LED Black (1920x1080. LED. D-sub+HDMI. 5ms. TN. 170°/160°. 300 cd/m2. 30M:1. колонки. матовый)""";2064945;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40057603;"""24"""" ViewSonic VA2448-LED Black (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 300 cd/m2. 10M:1. матовый)""";1783761;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058474;"""22"""" ASUS VW226T Black (1680x1050. CCFL. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. 50000:1. колонки. матовый)""";1704678;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060227;Xerox Phaser 3010 (3010V_B) лазерный принтер. A4. 64Mb. 20стр/мин. 1200dpi. USB 2.0;702960;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065561;Xerox Phaser 3010 черный (3010V/BK) лазерный принтер. A4. 64Mb. 20стр/мин. 1200dpi. USB 2.0;702960;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060228;Xerox WorkCentre 3045B принтер.копир. сканер А4. A5. 24стр/м. USB 2.0;1309263;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40065565;Xerox WorkCentre 3045B черный принтер.копир. сканер А4. A5. 24стр/м. USB 2.0;1309263;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058579;Brother DCP-8070D A4. принтер/копир/сканер 28ppm. 64Mb. USB. 2400x600dpi. ADF;4059594;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40056806;Brother DCP-7057R A4. принтер/копир/сканер А4. 2400*600 т/д. 20 стр/м. 16Мб. USB;1414707;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058279;Brother HL- 2240DR A4. принтер A4. 24 стр/мин. 8Мб. USB 2.0. лоток 250 листов. Duplex;1423494;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058522;Brother MFC-7360NR принтер/копир/сканер А4. 2400*600 т/д. 24 стр/м.. Duplex. сетевой;2513082;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40058523;Brother MFC-7860DWR принтер/копир/сканер А4. 2400*600 т/д. 26 стр/м.. Wi-Fi. Duplex;3136959;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40051959;Philips LaserMFD 6080 (принтер. сканер.копир.факс. 600dpi. 20ppm. duplex.USB 2.0);2987580;9995; 20;1
СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ; 0;u40060459;Philips MFD 6020 WiFi ( принтер/копир/сканер/20 стр./мин..WiFi);1528938;9995; 20;1
